/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_25_750.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_25_750.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_25_750.jpg,0,0,0,8.647182E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_25_851.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_25_851.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_25_851.jpg,0,0,0,2.14324E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_25_953.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_25_953.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_25_953.jpg,0,0,0,3.4713E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_054.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_054.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_054.jpg,0,0,0,2.504853E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_153.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_153.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_153.jpg,0,0,0,6.428425E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_250.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_250.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_250.jpg,0,0,0,2.131295E-07
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_322.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_322.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_322.jpg,0,0,0,7.55018E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_422.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_422.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_422.jpg,0,0,0,3.569369E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_519.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_519.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_519.jpg,0,0,0,5.231075E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_589.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_589.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_589.jpg,0,0,0,6.028899E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_686.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_686.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_686.jpg,0,0,0,6.042887E-07
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_762.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_762.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_762.jpg,0,0,0,1.965743E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_861.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_861.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_861.jpg,0,0,0,1.249435E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_26_960.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_26_960.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_26_960.jpg,0,0,0,2.607035E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_27_057.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_27_057.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_27_057.jpg,0,0,0,4.234502E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_27_126.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_27_126.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_27_126.jpg,0,0,0,5.364642E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_27_227.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_27_227.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_27_227.jpg,0,0,0,6.428326E-06
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_27_493.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_27_493.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_27_493.jpg,0,0,0,9.916203E-07
/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/center_2017_10_24_22_08_30_989.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/left_2017_10_24_22_08_30_989.jpg,/Users/dhanoopkarunakaran/Documents/projects/machine_learning/udacity/self-driving-car/term1/projects/project3/carnd-behavioral-cloning-p3/data/IMG/right_2017_10_24_22_08_30_989.jpg,0,0,0,11.44858
